Batch_ID,Stage,Start_Time_Min,End_Time_Min,Duration_Min
Формовой_batch_3,Остывание,450,540,90
Хлеб «Зерновой»_batch_2,Смешивание,450,460,10
Баварский Деревенский Ржаной_batch_1,Смешивание,453,463,10
Батон Нарезной_batch_2,Комбинирование,453,474,21
Багет новый_batch_1,Расстойка,458,483,25
Багет новый_batch_3,Расстойка,458,483,25
Батон Нарезной_batch_3,Комбинирование,458,479,21
Плетенка_batch_1,Смешивание,458,468,10
Хлеб «Зерновой»_batch_2,Формовка,460,467,7
Формовой_batch_14,Остывание,461,551,90
Багет новый_batch_2,Выпекание,462,487,25
Хлеб «Зерновой»_batch_1,Выпекание,462,487,25
Баварский Деревенский Ржаной_batch_1,Формовка,463,465,2
Баварский Деревенский Ржаной_batch_1,Расстойка,465,495,30
Хлеб «Зерновой»_batch_2,Расстойка,467,492,25
Плетенка_batch_1,Формовка,468,479,11
Формовой_batch_5,Остывание,471,561,90
Батон Нарезной_batch_2,Смешивание,474,484,10
Семейный_batch_3,Комбинирование,474,495,21
Формовой_batch_22,Остывание,478,568,90
Батон Нарезной_batch_3,Смешивание,479,489,10
Жайлы_batch_1,Комбинирование,479,500,21
Плетенка_batch_1,Расстойка,479,504,25
Багет новый_batch_1,Выпекание,483,508,25
Багет новый_batch_3,Выпекание,483,508,25
Диета_batch_4,Остывание,483,573,90
Батон Нарезной_batch_2,Формовка,484,495,11
Багет новый_batch_2,Остывание,487,562,75
Мини формовой_batch_4,Остывание,487,577,90
Хлеб «Зерновой»_batch_1,Остывание,487,562,75
Батон Нарезной_batch_3,Формовка,489,500,11
Хлеб «Зерновой»_batch_2,Выпекание,492,517,25
Баварский Деревенский Ржаной_batch_1,Выпекание,495,513,18
Батон Нарезной_batch_1,Комбинирование,495,516,21
Батон Нарезной_batch_2,Расстойка,495,520,25
Семейный_batch_3,Смешивание,495,505,10
Батон Нарезной_batch_3,Расстойка,500,525,25
Жайлы_batch_1,Смешивание,500,510,10
Семейный_batch_1,Комбинирование,500,521,21
Плетенка_batch_1,Выпекание,504,521,17
Семейный_batch_3,Формовка,505,516,11
Багет новый_batch_1,Остывание,508,583,75
Багет новый_batch_3,Остывание,508,583,75
Жайлы_batch_1,Формовка,510,521,11
Баварский Деревенский Ржаной_batch_1,Остывание,513,603,90
Батон Нарезной_batch_1,Смешивание,516,526,10
Семейный_batch_2,Комбинирование,516,537,21
Семейный_batch_3,Расстойка,516,541,25
Хлеб «Зерновой»_batch_2,Остывание,517,592,75
Батон Нарезной_batch_2,Выпекание,520,537,17
Жайлы_batch_1,Расстойка,521,546,25
Плетенка_batch_1,Остывание,521,581,60
