Batch_ID,Stage,Start_Time_Min,End_Time_Min,Duration_Min
Здоровье_batch_1,Комбинирование,549,552,3
Булочка для гамбургера большой с кунжутом_batch_6,Расстойка,552,577,25
Диета_batch_4,Комбинирование,552,568,16
Формовой_batch_8,Остывание,554,644,90
Бородинский_batch_1,Формовка,555,566,11
Здоровье_batch_1,Смешивание,555,565,10
Сэндвич_batch_6,Выпекание,556,578,22
Сэндвич_batch_29,Остывание,557,602,45
Береке_batch_2,Формовка,559,568,9
Бородинский_batch_1,Расстойка,566,586,20
Сэндвич_batch_11,Смешивание,566,576,10
Сэндвич_batch_26,Комбинирование,566,587,21
Береке_batch_2,Расстойка,568,588,20
Датский_batch_1,Комбинирование,568,575,7
Диета_batch_4,Смешивание,568,578,10
Здоровье_batch_1,Формовка,568,570,2
Здоровье_batch_1,Расстойка,570,595,25
Булочка для гамбургера большой с кунжутом_batch_8,Остывание,571,616,45
Формовой_batch_3,Выпекание,572,617,45
Сэндвич_batch_37,Комбинирование,575,579,4
Формовой_batch_11,Остывание,575,665,90
Датский_batch_1,Смешивание,576,586,10
Сэндвич_batch_11,Формовка,576,587,11
Булочка для гамбургера большой с кунжутом_batch_6,Выпекание,577,599,22
Диета_batch_4,Формовка,578,587,9
Сэндвич_batch_6,Остывание,578,623,45
Сэндвич_batch_20,Комбинирование,579,600,21
Сэндвич_batch_37,Смешивание,579,589,10
Бородинский_batch_1,Выпекание,586,641,55
Датский_batch_1,Формовка,587,591,4
Диета_batch_4,Расстойка,587,625,38
Любимый_batch_5,Комбинирование,587,608,21
Сэндвич_batch_11,Расстойка,587,612,25
Сэндвич_batch_26,Смешивание,587,597,10
Береке_batch_2,Выпекание,588,604,16
Датский_batch_1,Расстойка,591,616,25
Сэндвич_batch_37,Формовка,591,593,2
Сэндвич_batch_37,Расстойка,593,618,25
Здоровье_batch_1,Выпекание,595,613,18
Сэндвич_batch_26,Формовка,597,608,11
Булочка для гамбургера большой с кунжутом_batch_6,Остывание,599,644,45
Мини формовой_batch_2,Комбинирование,600,621,21
Сэндвич_batch_20,Смешивание,600,610,10
Береке_batch_2,Остывание,604,664,60
Булочка для гамбургера большой с кунжутом_batch_7,Комбинирование,608,629,21
Любимый_batch_5,Смешивание,608,618,10
Сэндвич_batch_26,Расстойка,608,633,25
Сэндвич_batch_20,Формовка,610,621,11
Сэндвич_batch_11,Выпекание,612,634,22
Здоровье_batch_1,Остывание,613,673,60
Датский_batch_1,Выпекание,616,633,17
Формовой_batch_3,Остывание,617,707,90
Любимый_batch_5,Формовка,618,629,11
Сэндвич_batch_37,Выпекание,618,640,22
Мини формовой_batch_2,Смешивание,621,633,12
Сэндвич_batch_20,Расстойка,621,646,25
Формовой_batch_14,Комбинирование,621,642,21
Диета_batch_4,Выпекание,625,660,35
Булочка для гамбургера большой с кунжутом_batch_7,Смешивание,629,639,10
Жайлы_batch_1,Комбинирование,629,650,21
Любимый_batch_5,Расстойка,629,654,25
Датский_batch_1,Остывание,633,693,60
Мини формовой_batch_2,Формовка,633,644,11
Сэндвич_batch_26,Выпекание,633,655,22
Сэндвич_batch_11,Остывание,634,679,45
Булочка для гамбургера большой с кунжутом_batch_7,Формовка,639,650,11
Сэндвич_batch_37,Остывание,640,685,45
Бородинский_batch_1,Остывание,641,761,120
Сэндвич_batch_17,Комбинирование,642,663,21
Формовой_batch_14,Смешивание,642,654,12
Мини формовой_batch_2,Расстойка,644,669,25
Сэндвич_batch_20,Выпекание,646,668,22
Багет новый_batch_1,Комбинирование,650,671,21
Булочка для гамбургера большой с кунжутом_batch_7,Расстойка,650,675,25
Жайлы_batch_1,Смешивание,650,660,10
Любимый_batch_5,Выпекание,654,671,17
Формовой_batch_14,Формовка,654,665,11
Сэндвич_batch_26,Остывание,655,700,45
Диета_batch_4,Остывание,660,750,90
Жайлы_batch_1,Формовка,660,671,11
Сэндвич_batch_17,Смешивание,663,673,10
Сэндвич_batch_21,Комбинирование,663,684,21
Формовой_batch_14,Расстойка,665,690,25
Сэндвич_batch_20,Остывание,668,713,45
Мини формовой_batch_2,Выпекание,669,714,45
Багет новый_batch_1,Смешивание,671,681,10
Жайлы_batch_1,Расстойка,671,696,25
Любимый_batch_5,Остывание,671,731,60
Отрубной (общий)_batch_1,Комбинирование,671,692,21
Сэндвич_batch_17,Формовка,673,684,11
Булочка для гамбургера большой с кунжутом_batch_7,Выпекание,675,697,22
Багет новый_batch_1,Формовка,681,692,11
Сэндвич_batch_14,Комбинирование,684,705,21
Сэндвич_batch_17,Расстойка,684,709,25
Сэндвич_batch_21,Смешивание,684,694,10
Формовой_batch_14,Выпекание,690,735,45
Багет новый_batch_1,Расстойка,692,717,25
Булочка для гамбургера большой с кунжутом_batch_9,Комбинирование,692,713,21
Отрубной (общий)_batch_1,Смешивание,692,702,10
Сэндвич_batch_21,Формовка,694,705,11
Жайлы_batch_1,Выпекание,696,713,17
